,fluxes,equ,ec-code,kcat_MW,E
rxn02115_reverse,0.0,cpd01221_c0 --> cpd00361_c0,,,
rxn02159_reverse,0.0,cpd01324_c0 + h_c + nadh_c --> histd_c + nad_c,,253552.032036586,0.0
rxn02181_reverse,0.0,h2o_c + pp2coa_c --> 3hpcoa_c,,5285.050159040861,0.0
rxn02182_reverse,0.0,nh4_c + pp2coa_c --> cpd01560_c0,,12239.863740480432,0.0
rxn02185_reverse_num1,0.2605257449108213,2ahethmpp_c + pyr_c --> cpd00668_c0 + thmpp_c,,,
rxn02186_reverse,0.0,23dhmb_c + nadp_c --> cpd00668_c0 + h_c + nadph_c,,321239.8527011172,0.0
rxn02229_reverse,0.0,pyr_c + tsul_c --> mercppyr_c + so3_c,,162001.8698472735,0.0
rxn02230_reverse_num1,0.0,h_c + pyr_c + tcynt_c --> cyan_c + mercppyr_c,,,
rxn02264_reverse,0.0,h2o_c + uppg3_c --> hmbil_c,,,
rxn02283_reverse,0.0,Nforglu_c + h_c + thf_c --> 5fthf_c + glu__L_c,,361707.5889709497,0.0
rxn02285_reverse,0.00324798361395915,h_c + nadph_c + uaccg_c --> nadp_c + uamr_c,,3207.4234569441765,1.0126457131586912e-06
rxn02305_reverse_num1,0.0,ppi_c + thmmp_c --> 2mahmp_c + 4mpetz_c + h_c,,,
rxn02312_reverse,0.0,amob_c + dann_c --> 8aonn_c + amet_c,,,
rxn02320_reverse_num1,0.021973919461280418,glu__L_c + imacp_c --> akg_c + hisp_c,,,
rxn02321_reverse,0.0,xu5p__L_c --> ru5p__L_c,,,
rxn02339_reverse_num1,0.0,4h2oglt_c + glu__L_c --> 4hglu_c + akg_c,,,
rxn02342_reverse,0.0,adhlam_c + thmpp_c --> 2ahethmpp_c + lpam_c,,132780.49445165234,0.0
rxn02362_reverse,0.0,adp_c + cdpg_c + pi_c --> 23dpg_c + atp_c + h_c,,284013.3339588426,0.0
rxn02391_reverse,0.0,cpd02601_c0 --> cpd02603_c0,,245314.70117012964,0.0
rxn02474_reverse,1.932367748441763e-05,5apru_c + h_c + nadph_c --> 5aprbu_c + nadp_c,,,
rxn02476_reverse,0.0,3psme_c + pi_c --> pep_c + skm5p_c,,1411.7358341006109,0.0
rxn02504_reverse,0.0,6hmhpt_c + gcald_c --> dhnpt_c,,,
rxn02508_reverse,0.0,2cpr5p_c --> pran_c,,4700.711053652231,0.0
rxn02548_reverse,0.0,ahcys_c + cpd01043_c0 + h_c --> amet_c + cpd01047_c0,,,
rxn02639_reverse,0.0,cholcoaone_c + coa_c --> cholcoa_c + ppcoa_c,,,
rxn02687_reverse,0.0,cpd01447_c0 + h_c + nadh_c --> cpd01357_c0 + nad_c,,,
rxn02693_reverse,0.0,cpd01373_c0 + 2.0 h_c + 2.0 ppi_c --> cpd01371_c0 + 2.0 dmpp_c,,,
rxn02789_reverse_num1,0.0,2ippm_c + h2o_c --> 3c3hmp_c,,550681.8341087064,0.0
rxn02811_reverse_num1,0.10129071479004631,2ippm_c + h2o_c --> 3c2hmp_c,,550681.8341087064,1.839369096930319e-07
rxn02819_reverse_num1,0.0,ahcys_c + cpd01736_c0 + h_c --> amet_c + cpd02787_c0,,,
rxn02835_reverse,0.0,prfp_c --> h2o_c + prbamp_c,,379.5844896122403,0.0
rxn02914_reverse,0.4368927090855362,3php_c + glu__L_c --> akg_c + pser__L_c,,,
rxn02928_reverse,0.06997815671204503,23dhdp_c + h_c + nadh_c --> nad_c + thdp_c,,,
rxn02937_reverse,0.0,adp_c + air_c + h_c + pi_c --> atp_c + fpram_c,,,
rxn02962_reverse_num1,0.0,etha_c + h_c + pi_c --> 2ameph_c + h2o2_c,,227766.74639029484,0.0
rxn03004_reverse,0.0,fgam_c + h_c + thf_c --> 10fthf_c + gar_c,,,
rxn03052_reverse,0.0,hpglu_c + met__L_c --> hcys__L_c + mhpglu_c,,,
rxn03062_reverse,0.0,3c4mop_c + h_c + nadh_c --> 3c2hmp_c + nad_c,,155711.24380491095,0.0
rxn03063_reverse,0.0,ahcys_c + fecost_c + h_c --> amet_c + zymst_c,,0.4801823974274995,0.0
rxn03068_reverse,0.0,3hmoa_c + h_c + nadph_c --> 23dhmb_c + nadp_c,,321239.8527011172,0.0
rxn03080_reverse,0.0,dmlz_c + 2.0 h2o_c + h_c + pi_c --> 4r5au_c + db4p_c,,11.269766502927125,0.0
rxn03087_reverse,0.06997815671204502,glu__L_c + sl2a6o_c --> akg_c + sl26da_c,,,
rxn03114_reverse,0.0,cpd02824_c0 + h_c + ppi_c --> cpd02797_c0 + ggdp_c,,,
rxn03120_reverse,0.0,cpd02952_c0 + udp_c --> cpd01140_c0 + cpd02807_c0,,,
rxn03136_reverse,0.0,aicar_c + fum_c --> 25aics_c,,,
rxn03137_reverse,0.0,fprica_c + thf_c --> 10fthf_c + aicar_c,,,
rxn03175_reverse,0.0,prlp_c --> prfp_c,,1089.9338356216774,0.0
rxn03185_reverse,0.0,cmp_c + cpd03660_c0 + h_c --> cmpacna_c + cpd02999_c0,,,
rxn03194_reverse_num1,0.0,2ahbut_c + thmpp_c --> 2ahethmpp_c + 2obut_c,,,
rxn03282_reverse_num1,0.0,h_c + nadh_c + xol7ah2al_c --> nad_c + xol7ah3_c,,325268.4683169082,0.0
rxn03333_reverse_num1,0.0,34dhmald_c + h_c + nadh_c --> 34dhoxpeg_c + nad_c,,,
rxn03366_reverse,0.0,cpd03366_c0 + 2.0 h_c + nadph_c --> cpd03365_c0 + h2o_c + nadp_c,,,
rxn03395_reverse,0.0,2omph_c + ahcys_c + h_c --> 2ohph_c + amet_c,,,
rxn03408_reverse,0.0,uaagmda_c + udp_c --> uacgam_c + uagmda_c,,277238.0276673752,0.0
rxn03421_reverse,0.0,cpd03666_c0 --> cpd03519_c0,,,
rxn03435_reverse,0.1012907147900463,cpd10162_c0 + h_c + nadph_c --> 23dhmp_c + nadp_c,,321239.8527011172,3.153117956516048e-07
rxn03436_reverse,0.0,cpd10162_c0 --> 2ahbut_c,,,
rxn03445_reverse,0.0,glu__L_c + ohpb_c --> akg_c + phthr_c,,,
rxn03463_reverse,0.0,cmp_c + cpd03659_c0 + h_c --> cmpacna_c + cpd03658_c0,,,
rxn03618_reverse,0.0,cpd04106_c0 + h_c + nadh_c --> cpd04105_c0 + fald_c + nad_c,,,
rxn03762_reverse,0.0,cpd04058_c0 + h_c + pi_c --> arg__L_c + g3p_c,,,
rxn03884_reverse,0.0,g3p_c + pyr_c --> 2ddg6p_c,,36000000.0,0.0
rxn03903_reverse,0.0,uaGgla_c + ump_c --> uGgla_c + udcpp_c,,302304.0089678217,0.0
rxn03904_reverse,0.0,uagmda_c + ump_c --> udcpp_c + ugmda_c,,492.306900632944,0.0
rxn03908_reverse,0.0,2p4c2me_c + adp_c + h_c --> 4c2me_c + atp_c,,,
rxn03910_reverse,0.0,2mecdp_c + cmp_c --> 2p4c2me_c,,203.050593439532,0.0
rxn03915_reverse,0.0,cpd01129_c0 + 2.0 h_c + nadh_c --> cpd01956_c0 + h2o_c + nad_c,,,
rxn03921_reverse,0.0,cpd02045_c0 + 2.0 h_c + nadh_c --> cpd08279_c0 + h2o_c + nad_c,,,
rxn03933_reverse,0.0,uaaGgla_c + udp_c --> uaGgla_c + uacgam_c,,277238.0276673752,0.0
rxn03951_reverse,0.0,cpd04539_c0 + h_c + nadh_c --> nad_c + phthr_c,,165703.1508270578,0.0
rxn03958_reverse,0.06138947173336953,dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c,,1170000.0,5.24696339601449e-08
rxn04137_reverse,0.0,2amsa_c + h_c + nadph_c --> nadp_c + ser__L_c,,,
rxn04270_reverse,0.0,cpd08741_c0 + 2.0 h_c + nadh_c --> cpd02708_c0 + h2o_c + nad_c,,,
rxn04271_reverse,0.0,cpd08740_c0 + 2.0 h_c + nadh_c --> cpd08739_c0 + h2o_c + nad_c,,,
rxn04723_reverse,0.0,cpd09791_c0 + 2.0 h_c + nadh_c --> cpd09790_c0 + h2o_c + nad_c,,,
rxn04726_reverse_num1,0.0,cpd09793_c0 + h_c + nadh_c --> cpd09792_c0 + nad_c,,146336.3757945368,0.0
rxn04727_reverse,0.0,cpd09794_c0 + 2.0 h_c + nadh_c --> cpd09793_c0 + h2o_c + nad_c,,,
rxn04736_reverse_num1,0.0,cpd09802_c0 + h_c + nadh_c --> cpd01859_c0 + nad_c,,,
rxn04737_reverse,0.0,cpd09804_c0 + 2.0 h_c + nadh_c --> cpd09802_c0 + h2o_c + nad_c,,,
rxn04744_reverse,0.0,cpd09812_c0 + 2.0 h_c + nadh_c --> cpd09811_c0 + h2o_c + nad_c,,,
rxn04757_reverse,0.0,neoxan_c --> vioxan_c,,226489.08189805227,0.0
rxn04760_reverse,0.0,cpd09434_c0 --> cpd09433_c0,,226489.08189805227,0.0
rxn04792_reverse,0.0,Sfglutth_c + h_c + nadh_c --> cpd09879_c0 + nad_c,,,
rxn04809_reverse,0.0,cpd10488_c0 --> cpd10483_c0 + gthrd_c,,356364.8047480546,0.0
rxn04810_reverse,0.0,cpd10490_c0 --> cpd10484_c0 + gthrd_c,,356364.8047480546,0.0
rxn04811_reverse,0.0,cpd10489_c0 --> cpd10484_c0 + gthrd_c,,356364.8047480546,0.0
rxn04830_reverse,0.0,cpd10500_c0 --> cpd10499_c0 + gthrd_c,,356364.8047480546,0.0
rxn04831_reverse,0.0,cpd10501_c0 --> cpd10499_c0 + gthrd_c,,356364.8047480546,0.0
rxn04832_reverse,0.0,cpd10502_c0 --> cpd10497_c0 + gthrd_c,,356364.8047480546,0.0
rxn04833_reverse,0.0,cpd10503_c0 --> cpd10497_c0 + gthrd_c,,356364.8047480546,0.0
rxn04872_reverse,0.0,cpd10544_c0 --> cpd10536_c0 + gthrd_c,,356364.8047480546,0.0
rxn04873_reverse,0.0,cpd10545_c0 --> cpd10537_c0 + gthrd_c,,356364.8047480546,0.0
rxn04886_reverse,0.0,cpd10552_c0 --> cpd10548_c0 + gthrd_c,,356364.8047480546,0.0
rxn04894_reverse,0.0,cpd10558_c0 --> cpd10555_c0 + gthrd_c,,356364.8047480546,0.0
rxn04895_reverse,0.0,cl_c + cpd10562_c0 + h_c --> cpd10554_c0 + gthrd_c,,356364.8047480546,0.0
rxn04896_reverse,0.0,cl_c + cpd10561_c0 + h_c --> cpd10556_c0 + gthrd_c,,356364.8047480546,0.0
rxn04903_reverse,0.0,cl_c + cpd10565_c0 + h_c --> cpd04167_c0 + gthrd_c,,356364.8047480546,0.0
rxn04908_reverse_num1,0.0,cpd04661_c0 + h2o_c + nad_c --> cpd04248_c0 + h_c + nadh_c,,,
rxn04916_reverse,0.0,2.0 cpd00966_c0 + cpd10571_c0 + h_c --> cpd07971_c0 + gthrd_c,,356364.8047480546,0.0
rxn04919_reverse,0.0,cpd00966_c0 + cpd10568_c0 + h_c --> cpd10567_c0 + gthrd_c,,356364.8047480546,0.0
rxn04954_reverse,0.02540540667111387,h_c + mlthf_c + nadh_c --> 5mthf_c + nad_c,,,
rxn05005_reverse_num1,0.0,ahcys_c + cpd11206_c0 + h_c --> amet_c + uppg3_c,,227766.74639029484,0.0
rxn05006_reverse_num1,0.0,ahcys_c + pre2_c --> amet_c + cpd11206_c0,,227766.74639029484,0.0
rxn05034_reverse,0.0,cpd02419_c0 + h_c + ppi_c --> 4hbz_c + cpd02172_c0,,,
rxn05072_reverse,0.0,mi3p__D_c --> g6p_c,,,
rxn05198_reverse,0.0,cytd_c + h_c --> cytd_e + h_e,,,
rxn05199_reverse,0.0,h_c + uri_c --> h_e + uri_e,,,
rxn05200_reverse,0.0,h_c + thymd_c --> h_e + thymd_e,,,
rxn05201_reverse,0.0,h_c + hxan_c --> h_e + hxan_e,,,
rxn05205_reverse,0.0,dcyt_c + h_c --> dcyt_e + h_e,,,
rxn05307_reverse,0.0,h_c + ser__L_c --> h_e + ser__L_e,,,
rxn05316_reverse,0.0007293411284457248,h_c + ins_c --> h_e + ins_e,,,
rxn05317_reverse,0.0,dad_2_c + h_c --> dad_2_e + h_e,,,
rxn05318_reverse,0.0,adn_c + h_c --> adn_e + h_e,,,
rxn05329_reverse,0.0,but2eACP_c + h2o_c --> 3hbutACP_c,,,
rxn05330_reverse,0.0,h2o_c + thex2eACP_c --> 3hhexACP_c,,20.844189682126107,0.0
rxn05331_reverse,0.0,h2o_c + tddec2eACP_c --> 3hddecACP_c,,20.844189682126107,0.0
rxn05332_reverse,0.0,h2o_c + tpalm2eACP_c --> cpd11481_c0,,680293.4174363592,0.0
rxn05333_reverse,0.0,cpd11475_c0 + h2o_c --> 3hdecACP_c,,,
rxn05334_reverse,0.0,h2o_c + toct2eACP_c --> cpd11483_c0,,680293.4174363592,0.0
rxn05335_reverse,0.0,h2o_c + tmrs2eACP_c --> 3hmrsACP_c,,20.844189682126107,0.0
rxn05336_reverse_num1,0.007434857399541853,3opalmACP_c + h_c + nadph_c --> cpd11481_c0 + nadp_c,,,
rxn05337_reverse_num1,0.04903422178086391,3ohexACP_c + h_c + nadph_c --> 3hhexACP_c + nadp_c,,,
rxn05338_reverse_num1,0.03386561187318724,3odecACP_c + h_c + nadph_c --> 3hdecACP_c + nadp_c,,,
rxn05339_reverse_num1,0.049034221780863904,actACP_c + h_c + nadph_c --> 3hbutACP_c + nadp_c,,,
rxn05340_reverse_num1,0.015168609907676656,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,,,
rxn05341_reverse_num1,0.04903422178086391,3ooctACP_c + h_c + nadph_c --> cpd11483_c0 + nadp_c,,,
rxn05342_reverse_num1,0.01475762913336135,3omrsACP_c + h_c + nadph_c --> 3hmrsACP_c + nadp_c,,,
rxn05349_reverse,0.0,acACP_c + coa_c --> ACP_c + accoa_c,,,
rxn05360_reverse_num1,0.0,cpd11497_c0 + nadp_c --> cpd11496_c0 + h_c + nadph_c,,,
rxn05364_reverse_num1,0.0,cpd11501_c0 + nadp_c --> cpd11500_c0 + h_c + nadph_c,,,
rxn05368_reverse_num1,0.0,cpd11505_c0 + nadp_c --> cpd11504_c0 + h_c + nadph_c,,,
rxn05372_reverse_num1,0.0,cpd11509_c0 + nadp_c --> cpd11508_c0 + h_c + nadph_c,,,
rxn05376_reverse_num1,0.0,cpd11513_c0 + nadp_c --> cpd11512_c0 + h_c + nadph_c,,,
rxn05380_reverse_num1,0.0,cpd11517_c0 + nadp_c --> cpd11516_c0 + h_c + nadph_c,,,
rxn05383_reverse,0.0,coa_c + cpd11520_c0 --> ACP_c + ivcoa_c,,,
rxn05385_reverse_num1,0.0,cpd11522_c0 + nadp_c --> cpd11521_c0 + h_c + nadph_c,,,
rxn05389_reverse_num1,0.0,cpd11526_c0 + nadp_c --> cpd11525_c0 + h_c + nadph_c,,,
rxn05393_reverse_num1,0.0,cpd11530_c0 + nadp_c --> cpd11529_c0 + h_c + nadph_c,,,
rxn05397_reverse_num1,0.0,cpd11534_c0 + nadp_c --> cpd11533_c0 + h_c + nadph_c,,,
rxn05401_reverse_num1,0.0,cpd11538_c0 + nadp_c --> cpd11537_c0 + h_c + nadph_c,,,
rxn05405_reverse_num1,0.0,cpd11542_c0 + nadp_c --> cpd11541_c0 + h_c + nadph_c,,,
rxn05408_reverse,0.0,coa_c + cpd11545_c0 --> ACP_c + ibcoa_c,,,
rxn05410_reverse_num1,0.0,cpd11547_c0 + nadp_c --> cpd11546_c0 + h_c + nadph_c,,,
rxn05414_reverse_num1,0.0,cpd11551_c0 + nadp_c --> cpd11550_c0 + h_c + nadph_c,,,
rxn05418_reverse_num1,0.0,cpd11555_c0 + nadp_c --> cpd11554_c0 + h_c + nadph_c,,,
rxn05422_reverse_num1,0.0,cpd11559_c0 + nadp_c --> cpd11558_c0 + h_c + nadph_c,,,
rxn05426_reverse_num1,0.0,cpd11563_c0 + nadp_c --> cpd11562_c0 + h_c + nadph_c,,,
rxn05430_reverse_num1,0.0,cpd11567_c0 + nadp_c --> cpd11566_c0 + h_c + nadph_c,,,
rxn05451_reverse,0.0,ACP_c + cpd11439_c0 --> coa_c + cpd11515_c0,,,
rxn05452_reverse,0.0,ACP_c + cpd11434_c0 --> coa_c + cpd11519_c0,,,
rxn05453_reverse,0.0,ACP_c + cpd11437_c0 --> coa_c + cpd11540_c0,,,
rxn05454_reverse,0.0,ACP_c + cpd11432_c0 --> coa_c + cpd11544_c0,,,
rxn05455_reverse,0.0,ACP_c + cpd11435_c0 --> coa_c + cpd11565_c0,,,
rxn05456_reverse,0.0,ACP_c + cpd11441_c0 --> coa_c + cpd11569_c0,,,
rxn05457_reverse,0.0,ACP_c + tdcoa_c --> coa_c + myrsACP_c,,,
rxn05458_reverse,0.0,ACP_c + pmtcoa_c --> coa_c + cpd11476_c0,,,
rxn05459_reverse,0.0,ACP_c + stcoa_c --> coa_c + cpd11573_c0,,,
rxn05461_reverse_num1,0.0,cpd11571_c0 + nadp_c --> cpd11570_c0 + h_c + nadph_c,,,
rxn05481_reverse,0.0,5mtr_c + h_c --> 5mtr_e + h_e,,,
rxn05517_reverse,0.0,cd2_e + h_c + k_c --> cd2_c + h_e + k_e,,,
rxn05814_reverse,0.0,adp_c + cpd00354_c0 --> atp_c + cpd12232_c0,,474529.3866132213,0.0
rxn05871_reverse_num1,0.0,cpd11616_c0 + h_c + nadh_c --> cpd00195_c0 + nad_c,,,
rxn05872_reverse_num1,0.0,cpd11733_c0 + h_c + nadh_c --> cpd11679_c0 + nad_c,,325268.4683169082,0.0
rxn05937_reverse,0.0,fdxox_c + nadph_c --> fdxrd_c + h_c + nadp_c,,,
rxn06046_reverse,0.0,cmp_c + cpd11822_c0 + h_c --> cdpdag_BS_c + inost_c,,,
rxn06060_reverse_num1,0.0,gthox_c + h2s_c + so3_c --> 2.0 gthrd_c + tsul_c,,,
rxn06077_reverse,0.0,metsox_S__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c,,,
rxn06098_reverse_num1,0.0,cpd02601_c0 + cpd11979_c0 --> cpd00301_c0 + pc_SC_c,,,
rxn06297_reverse,0.0,5mta_c + cpd12564_c0 + h_c --> amet_c + cpd11767_c0,,,
rxn06372_reverse,0.0,ahcys_c + cpd12496_c0 + h_c --> amet_c + cpd11827_c0,,,
rxn06376_reverse,0.0,ahcys_c + h_c + ptd2meeta_SC_c --> amet_c + ptdmeeta_SC_c,,,
rxn06515_reverse,0.0,ahcys_c + cpd12736_c0 + h_c --> amet_c + peplys_c,,,
rxn06517_reverse,0.0,2amac_c + cpd12050_c0 --> cpd12379_c0,,,
rxn06526_reverse,0.0,h_c + nadph_c + protds_c --> nadp_c + protdt_c,,,
rxn06570_reverse,0.0,ahcys_c + cpd12431_c0 + h_c --> amet_c + cpd12190_c0,,,
rxn06672_reverse,0.0,adp_c + cbtnCCP_c + h_c + pi_c --> atp_c + btnCCP_c + h2co3_c,,,
rxn06728_reverse,0.0,cmp_c + cpd02972_c0 + h_c --> cmpacna_c + cpd12592_c0,,,
rxn06735_reverse,0.0,cmp_c + cpd03654_c0 + h_c --> cmpacna_c + cpd12599_c0,,,
rxn06750_reverse,0.0,cmp_c + cpd03655_c0 + h_c --> cmpacna_c + cpd02996_c0,,,
rxn06759_reverse,0.0,cmp_c + cpd03661_c0 + h_c --> cmpacna_c + cpd12640_c0,,,
rxn06804_reverse,0.0,Ndmelys_c + ahcys_c + h_c --> amet_c + cpd12736_c0,,,
rxn06805_reverse,0.0,Ntmelys_c + ahcys_c + h_c --> Ndmelys_c + amet_c,,,
rxn06870_reverse,0.0,cpd12868_c0 --> cpd12044_c0,,,
rxn07100_reverse,0.0,cmp_c + cpd12554_c0 + h_c --> ak2g_hs_c + cdpea_c,,302304.0089678217,0.0
rxn07181_reverse,0.0,cl_c + cpd10560_c0 + h_c --> cpd10562_c0 + gthrd_c,,356364.8047480546,0.0
rxn07261_reverse,0.0,cdpea_c + cpd12322_c0 --> cmp_c + cpd12606_c0 + h_c,,302304.0089678217,0.0
rxn07292_reverse,0.0,ala__L_c + cpd14548_c0 --> cpd14547_c0 + cys__L_c,,,
rxn07312_reverse,0.0,ahcys_c + h_c + menecyart_c --> amet_c + cyart_c,,0.8932293217412017,0.0
rxn07454_reverse,0.0,cpd14795_c0 + h2o_c --> cpd14796_c0,,,
rxn07579_reverse,0.0,cpd12458_c0 + nad_c --> cpd14940_c0 + h_c + nadh_c,,,
rxn07672_reverse,0.0,coa_c + cpd15066_c0 --> coucoa_c + cpd05546_c0,,79759.87626379488,0.0
rxn07673_reverse,0.0,coa_c + cpd15067_c0 --> coucoa_c + cpd15028_c0,,79759.87626379488,0.0
rxn07720_reverse,0.0,coa_c + cpd15087_c0 --> caffcoa_c + cpd05630_c0,,79759.87626379488,0.0
rxn07842_reverse,0.0,cpd15131_c0 + h_c + ppi_c --> adp_c + dmpp_c,,,
rxn07875_reverse,0.0,cpd15165_c0 + 2.0 h_c + nadh_c --> cpd01061_c0 + h2o_c + nad_c,,,
rxn07876_reverse,0.0,cpd15166_c0 + 2.0 h_c + nadh_c --> cpd06739_c0 + h2o_c + nad_c,,,
rxn07885_reverse,0.0,cpd15166_c0 + 2.0 h_c + nadh_c --> cpd08238_c0 + h2o_c + nad_c,,,
rxn07976_reverse,0.0,h2o_c + t3c5ddeceACP_c --> 3hcddec5eACP_c,,680293.4174363592,0.0
rxn07977_reverse,0.0,h2o_c + t3c7mrseACP_c --> 3hcmrs7eACP_c,,680293.4174363592,0.0
rxn07978_reverse,0.0,h2o_c + t3c9palmeACP_c --> 3hcpalm9eACP_c,,680293.4174363592,0.0
rxn07979_reverse,0.0,cpd15572_c0 + h2o_c --> 3hoctaACP_c,,680293.4174363592,0.0
rxn07980_reverse,0.0,h2o_c + t3c11vaceACP_c --> 3hcvac11eACP_c,,680293.4174363592,0.0
rxn07981_reverse,0.0,but2eACP_c + h2o_c --> 3haACP_c,,,
rxn07987_reverse,0.0,3hcddec5eACP_c + nadp_c --> 3ocddec5eACP_c + h_c + nadph_c,,,
rxn07989_reverse,0.0,3hcmrs7eACP_c + nadp_c --> 3ocmrs7eACP_c + h_c + nadph_c,,,
rxn07991_reverse,0.0,3hcpalm9eACP_c + nadp_c --> 3ocpalm9eACP_c + h_c + nadph_c,,,
rxn07992_reverse,0.0,3hoctaACP_c + nadp_c --> 3ooctdACP_c + h_c + nadph_c,,,
rxn07993_reverse,0.0,3hcvac11eACP_c + nadp_c --> 3ocvac11eACP_c + h_c + nadph_c,,,
rxn08032_reverse,0.0,acald_e --> acald_p,,,
rxn08033_reverse,0.0,acald_c --> acald_p,,,
rxn08061_reverse,0.01438244522977988,ac_c + h_c --> ac_p + h_p,,,
rxn08063_reverse,0.01438244522977988,ac_p --> ac_e,,,
rxn08075_reverse,0.0,anhgm3p_c + h_c --> anhgm3p_p + h_p,,,
rxn08155_reverse,0.0,arg__L_e --> arg__L_p,,,
rxn08162_reverse,0.0,asn__L_p --> asn__L_e,,,
rxn08170_reverse,0.0,asp__L_p --> asp__L_e,,,
rxn08173_reverse,0.0,atp_c + h2o_c + 3.0 h_c --> adp_c + 4.0 h_p + pi_c,,109358.31134451512,0.0
rxn08182_reverse,0.0,butso3_e --> butso3_p,,,
rxn08186_reverse,0.00013884492327437219,ca2_e --> ca2_p,,,
rxn08188_reverse,0.00013884492327437219,ca2_p + na1_c --> ca2_c + na1_p,,,
rxn08196_reverse,0.00014233220432852885,cd2_p + h_c --> cd2_c + h_p,,,
rxn08197_reverse,0.00014233220432852882,cd2_e --> cd2_p,,,
rxn08211_reverse,0.0,cgly_e --> cgly_p,,,
rxn08227_reverse,0.0,clpn140_c + glyc_c --> 2.0 pg140_c,,,
rxn08229_reverse,0.0,clpn160_c + glyc_c --> 2.0 pg160_c,,,
rxn08230_reverse,0.0,clpn161_c + glyc_c --> 2.0 pg161_c,,,
rxn08232_reverse,0.0,clpn181_c + glyc_c --> 2.0 pg181_c,,,
rxn08233_reverse_num1,0.0,2.0 cl_c + h_p --> 2.0 cl_p + h_c,,,
rxn08234_reverse,0.0,cl_p --> cl_e,,,
rxn08237_reverse,0.0,co2_e --> co2_p,,,
rxn08238_reverse,0.21984196995358762,co2_c --> co2_p,,,
rxn08240_reverse,0.0,cobalt2_p + h_c --> cobalt2_c + h_p,,,
rxn08241_reverse,0.0,cobalt2_e --> cobalt2_p,,,
rxn08273_reverse,0.0,cu2_e --> cu2_p,,,
rxn08284_reverse,0.0,cys__L_e --> cys__L_p,,,
rxn08350_reverse,70.5638208033443,h_c + lac__D_c --> h_p + lac__D_p,,,
rxn08351_reverse,70.5638208033443,lac__D_p --> lac__D_e,,,
rxn08423_reverse,0.0,etha_c + h_c --> etha_p + h_p,,,
rxn08424_reverse,0.0,etha_e --> etha_p,,,
rxn08426_reverse,0.0,ethso3_e --> ethso3_p,,,
rxn08428_reverse,0.0,etoh_e --> etoh_p,,,
rxn08461_reverse,0.0,fald_e --> fald_p,,,
rxn08462_reverse,0.318410908035461,fald_c --> fald_p,,,
rxn08475_reverse,9.96580323215765e-05,fe2_e --> fe2_p,,,
rxn08492_reverse,0.0,fe3_e --> fe3_p,,,
rxn08521_reverse,0.0,nad_c + rbflvrd_c --> 2.0 h_c + nadh_c + ribflv_c,,186835.66473528865,0.0
rxn08537_reverse,0.0,fru_p --> fru_e,,,
rxn08609_reverse,0.0,glcn_c + h_c --> glcn_p + h_p,,,
rxn08610_reverse,0.0,glcn_p --> glcn_e,,,
rxn08617_reverse,0.0,glc__D_p --> glc__D_e,,,
rxn08625_reverse,0.0,gln__L_e --> gln__L_p,,,
rxn08631_reverse,0.0,glu__L_c + h_c --> glu__L_p + h_p,,,
rxn08633_reverse,0.0,glu__L_e --> glu__L_p,,,
rxn08677_reverse,0.0,gthrd_e --> gthrd_p,,,
rxn08680_reverse,0.0,gtp_p --> gtp_e,,,
rxn08686_reverse,12.073713385270432,h2o_p --> h2o_e,,,
rxn08687_reverse,12.073713385270432,h2o_c --> h2o_p,,,
rxn08690_reverse,0.0,h2s_e --> h2s_p,,,
rxn08691_reverse,0.0,h2_p --> h2_e,,,
rxn08692_reverse,0.0,h2_c --> h2_p,,,
rxn08730_reverse,66.30724328968797,h_p --> h_e,,,
rxn08759_reverse,0.0,isetac_e --> isetac_p,,,
rxn08761_reverse,0.0,kdo2lipid4_p --> kdo2lipid4_e,,,
rxn08771_reverse_num1,0.0,k_p --> k_e,,,
rxn08831_reverse,0.0,apg120_c + g3pg_c --> 2agpg120_c + pg120_c,,,
rxn08832_reverse,0.0,apg140_c + g3pg_c --> 2agpg140_c + pg140_c,,,
rxn08833_reverse,0.0,apg141_c + g3pg_c --> 2agpg141_c + pg141_c,,,
rxn08834_reverse,0.0,apg160_c + g3pg_c --> 2agpg160_c + pg160_c,,,
rxn08835_reverse,0.0,apg161_c + g3pg_c --> 2agpg161_c + pg161_c,,,
rxn08836_reverse,0.0,apg180_c + g3pg_c --> 2agpg180_c + pg180_c,,,
rxn08837_reverse,0.0,apg181_c + g3pg_c --> 2agpg181_c + pg181_c,,,
rxn08856_reverse,0.0,lys__L_p --> lys__L_e,,,
rxn08920_reverse,0.0,met__L_e --> met__L_p,,,
rxn08921_reverse_num1,0.0,2.0 h_p + mg2_c --> 2.0 h_c + mg2_p,,,
rxn08922_reverse,0.0,mg2_p --> mg2_e,,,
rxn08946_reverse,0.0,h_c + mn2_p --> h_p + mn2_c,,,
rxn08952_reverse,0.0,mn2_e --> mn2_p,,,
rxn08956_reverse,0.0,mobd_p --> mobd_e,,,
rxn08960_reverse,0.0,mso3_e --> mso3_p,,,
rxn08983_reverse,0.00013884492327437216,2.0 h_c + na1_p --> 2.0 h_p + na1_c,,,
rxn08985_reverse,0.0,na1_e --> na1_p,,,
rxn08986_reverse,0.0,nh4_p --> nh4_e,,,
